worker_id,team_id,session,item_id,A,M,assistance_arm,difficulty,y_true,ai_confidence,ai_suggestion,human_decision,override,correct
49,9,4,s4_i1,1,smartphone_3G,Calib,0.3146716192412095,0,0.617966062029458,1,1,1,0
49,9,4,s4_i2,1,smartphone_3G,Calib,0.5462835589668783,1,0.6361220708657563,1,1,0,1
49,9,4,s4_i3,1,smartphone_3G,Calib,0.2885470360177257,0,0.706110194378504,1,1,0,0
49,9,4,s4_i4,1,smartphone_3G,Calib,0.12569012825921677,0,0.4779593160863894,0,0,0,1
49,9,4,s4_i5,1,smartphone_3G,Calib,0.30172410167949265,0,0.6167474756064711,1,1,0,0
49,9,4,s4_i6,1,smartphone_3G,Calib,0.4468984878338353,1,0.6613007711683627,1,0,1,0
49,9,4,s4_i7,1,smartphone_3G,Calib,0.37926438610872143,0,0.5910961594114528,1,1,0,0
49,9,4,s4_i8,1,smartphone_3G,Calib,0.14671542547045544,1,0.7585144810942124,1,1,1,1
49,9,4,s4_i9,1,smartphone_3G,Calib,0.2821355377745694,0,0.6198777666441383,1,1,0,0
49,9,4,s4_i10,1,smartphone_3G,Calib,0.4674883474349913,0,0.5726601870795974,1,1,0,0
49,9,4,s4_i11,1,smartphone_3G,Calib,0.15717301571145628,1,0.7218837942132941,1,1,1,1
49,9,4,s4_i12,1,smartphone_3G,Calib,0.17134326343976725,0,0.6069460987594737,1,0,1,1
49,9,4,s4_i13,1,smartphone_3G,Calib,0.11850620751472762,0,0.7574754853342063,1,1,0,0
49,9,4,s4_i14,1,smartphone_3G,Calib,0.19546675049917664,0,0.7856072175618023,1,1,0,0
49,9,4,s4_i15,1,smartphone_3G,Calib,0.25716418205051955,0,0.6126801139368222,1,1,0,0
49,9,4,s4_i16,1,smartphone_3G,Calib,0.04710878837925309,1,0.5619596302731187,1,0,1,0
49,9,4,s4_i17,1,smartphone_3G,Calib,0.2955344082404298,1,0.8429981414651732,1,0,1,0
49,9,4,s4_i18,1,smartphone_3G,Calib,0.45383165314500806,0,0.6448846067427612,1,0,1,1
49,9,4,s4_i19,1,smartphone_3G,Calib,0.4068060228539351,0,0.5944501937723689,1,1,0,0
49,9,4,s4_i20,1,smartphone_3G,Calib,0.32549706642549064,0,0.6252311046577053,1,1,1,0
49,9,4,s4_i21,1,smartphone_3G,Calib,0.176148789928639,0,0.99,1,1,0,0
49,9,4,s4_i22,1,smartphone_3G,Calib,0.32671660780324185,1,0.670242481170885,1,1,1,1
49,9,4,s4_i23,1,smartphone_3G,Calib,0.3548507062035548,0,0.6551829752697332,1,1,1,0
49,9,4,s4_i24,1,smartphone_3G,Calib,0.1327500659762845,0,0.7228027259859173,1,1,1,0
49,9,4,s4_i25,1,smartphone_3G,Calib,0.22069357985018292,1,0.653895256161121,1,1,1,1
49,9,4,s4_i26,1,smartphone_3G,Calib,0.5456964771228353,1,0.724870044721217,1,1,1,1
49,9,4,s4_i27,1,smartphone_3G,Calib,0.19654698932062126,0,0.8167732945236118,1,1,0,0
49,9,4,s4_i28,1,smartphone_3G,Calib,0.04068439676573979,0,0.7328700635276173,1,1,0,0
49,9,4,s4_i29,1,smartphone_3G,Calib,0.08819871283990427,0,0.7022869032507814,1,1,0,0
49,9,4,s4_i30,1,smartphone_3G,Calib,0.06391726748342681,1,0.7291427030273427,1,1,0,1
49,9,4,s4_i31,1,smartphone_3G,Calib,0.236763835592154,0,0.7953578067618703,1,1,0,0
49,9,4,s4_i32,1,smartphone_3G,Calib,0.05424442623931421,0,0.5950450479721883,1,0,1,1
49,9,4,s4_i33,1,smartphone_3G,Calib,0.1767776116815577,1,0.5843723561337562,1,1,0,1
49,9,4,s4_i34,1,smartphone_3G,Calib,0.6610134335381193,0,0.6459195015512393,1,0,1,1
49,9,4,s4_i35,1,smartphone_3G,Calib,0.41178637246437594,0,0.6538697460083108,1,1,0,0
49,9,4,s4_i36,1,smartphone_3G,Calib,0.1895037973578959,0,0.659094636473531,1,1,0,0
49,9,4,s4_i37,1,smartphone_3G,Calib,0.2387541656298609,1,0.6932630269586859,1,0,1,0
49,9,4,s4_i38,1,smartphone_3G,Calib,0.17558586697098386,0,0.7336550552422743,1,1,1,0
49,9,4,s4_i39,1,smartphone_3G,Calib,0.4239240119072869,0,0.6800466154601975,1,1,0,0
49,9,5,s5_i0,1,smartphone_3G,None,0.31354051008964157,1,0.6509658675848102,1,1,0,1
49,9,5,s5_i1,1,smartphone_3G,None,0.4388245749343513,0,0.7099533547779691,1,1,0,0
49,9,5,s5_i2,1,smartphone_3G,None,0.33892826664802783,0,0.7639138100140553,1,1,0,0
49,9,5,s5_i3,1,smartphone_3G,None,0.17211739377790347,0,0.6530078206164467,1,1,0,0
49,9,5,s5_i4,1,smartphone_3G,None,0.20722029033343844,1,0.5912357637356984,1,1,0,1
49,9,5,s5_i5,1,smartphone_3G,None,0.24634182831086296,0,0.6057831109534094,1,1,0,0
49,9,5,s5_i6,1,smartphone_3G,None,0.11769210019583605,0,0.7978945708149597,1,1,0,0
49,9,5,s5_i7,1,smartphone_3G,None,0.35036473924499617,0,0.7284336835006799,1,1,0,0
49,9,5,s5_i8,1,smartphone_3G,None,0.14497909055633648,1,0.7205737901371935,1,1,0,1
49,9,5,s5_i9,1,smartphone_3G,None,0.01163080883117758,0,0.6286118784790474,1,1,0,0
49,9,5,s5_i10,1,smartphone_3G,None,0.13102102041324773,0,0.7942916553710867,1,1,0,0
49,9,5,s5_i11,1,smartphone_3G,None,0.3178759459956423,0,0.7426325033510054,1,1,0,0
49,9,5,s5_i12,1,smartphone_3G,None,0.2134115408896213,0,0.7248957834172827,1,1,0,0
49,9,5,s5_i13,1,smartphone_3G,None,0.12138123519739388,0,0.8160318518681005,1,1,0,0
49,9,5,s5_i14,1,smartphone_3G,None,0.5040439497294187,0,0.7987982222462546,1,0,1,1
49,9,5,s5_i15,1,smartphone_3G,None,0.02571504387727977,0,0.7230437768665082,1,1,0,0
49,9,5,s5_i16,1,smartphone_3G,None,0.26557388180463865,0,0.7092325898304996,1,1,0,0
49,9,5,s5_i17,1,smartphone_3G,None,0.2782352303283,1,0.644592740938698,1,1,0,1
49,9,5,s5_i18,1,smartphone_3G,None,0.013927357008592383,0,0.7650259224377765,1,1,0,0
49,9,5,s5_i19,1,smartphone_3G,None,0.4180370357913442,1,0.7747637789152508,1,1,0,1
49,9,5,s5_i20,1,smartphone_3G,None,0.5701453890542583,1,0.7397427203026159,1,1,0,1
49,9,5,s5_i21,1,smartphone_3G,None,0.19794652219963552,1,0.7021810664518107,1,1,1,1
49,9,5,s5_i22,1,smartphone_3G,None,0.494297996112747,1,0.6039490512867057,1,1,0,1
49,9,5,s5_i23,1,smartphone_3G,None,0.34053603693617934,1,0.6938704224373856,1,1,0,1
49,9,5,s5_i24,1,smartphone_3G,None,0.28655317460979735,1,0.6775886308017824,1,1,1,1
49,9,5,s5_i25,1,smartphone_3G,None,0.2193440304462259,0,0.6417495936121353,1,1,0,0
49,9,5,s5_i26,1,smartphone_3G,None,0.4884824662712879,1,0.5942864937629994,1,1,0,1
49,9,5,s5_i27,1,smartphone_3G,None,0.6207413731160858,1,0.5389181274955072,1,1,0,1
49,9,5,s5_i28,1,smartphone_3G,None,0.04953076697948373,1,0.7621203307603232,1,1,0,1
49,9,5,s5_i29,1,smartphone_3G,None,0.0877316821214859,0,0.7083977137011421,1,1,0,0
49,9,5,s5_i30,1,smartphone_3G,None,0.08494999045757579,0,0.7034672065758809,1,0,1,1
49,9,5,s5_i31,1,smartphone_3G,None,0.7064996410584191,1,0.5555447901190349,1,1,0,1
49,9,5,s5_i32,1,smartphone_3G,None,0.34603247763143385,1,0.7327931060222159,1,1,0,1
49,9,5,s5_i33,1,smartphone_3G,None,0.2484669485361747,0,0.6936814507588609,1,1,0,0
49,9,5,s5_i34,1,smartphone_3G,None,0.20040021887134407,0,0.7445000181181838,1,1,0,0
49,9,5,s5_i35,1,smartphone_3G,None,0.48193027849179015,0,0.48924521112464114,0,0,0,1
49,9,5,s5_i36,1,smartphone_3G,None,0.16804767951265506,0,0.8127847503103488,1,1,1,0
49,9,5,s5_i37,1,smartphone_3G,None,0.3706001913795579,1,0.5143300385383618,1,1,0,1
49,9,5,s5_i38,1,smartphone_3G,None,0.056779130269141005,1,0.5872609737121808,1,1,0,1
49,9,5,s5_i39,1,smartphone_3G,None,0.604793016030112,0,0.6370689305708136,1,1,0,0
49,9,6,s6_i0,1,smartphone_3G,Calib,0.35206289062587925,1,0.5478210582817751,1,1,1,1
49,9,6,s6_i1,1,smartphone_3G,Calib,0.04989100873004407,0,0.6337621720823652,1,0,1,1
49,9,6,s6_i2,1,smartphone_3G,Calib,0.26925235207605425,1,0.8075809447491888,1,1,0,1
49,9,6,s6_i3,1,smartphone_3G,Calib,0.24020334081955227,0,0.6514289158843155,1,1,1,0
49,9,6,s6_i4,1,smartphone_3G,Calib,0.09832834384012855,1,0.6913054889822797,1,1,0,1
49,9,6,s6_i5,1,smartphone_3G,Calib,0.16896411564392352,0,0.7263782388170568,1,1,0,0
49,9,6,s6_i6,1,smartphone_3G,Calib,0.14537304830548173,1,0.6253937609686255,1,1,0,1
49,9,6,s6_i7,1,smartphone_3G,Calib,0.20606184079085763,0,0.7170019258567143,1,1,0,0
49,9,6,s6_i8,1,smartphone_3G,Calib,0.13996779234529164,0,0.7088012202155173,1,1,1,0
49,9,6,s6_i9,1,smartphone_3G,Calib,0.45838715106191774,1,0.47808862932420987,0,1,1,1
49,9,6,s6_i10,1,smartphone_3G,Calib,0.36931566405913563,0,0.6861946479286818,1,1,1,0
49,9,6,s6_i11,1,smartphone_3G,Calib,0.6980496121616695,1,0.7422288500847678,1,1,0,1
49,9,6,s6_i12,1,smartphone_3G,Calib,0.026954111875816523,1,0.8820786045766373,1,0,1,0
49,9,6,s6_i13,1,smartphone_3G,Calib,0.3604546976267461,1,0.6373756731301224,1,0,1,0
49,9,6,s6_i14,1,smartphone_3G,Calib,0.2747063624942689,1,0.849683967297155,1,1,0,1
49,9,6,s6_i15,1,smartphone_3G,Calib,0.3735949125150671,0,0.5472704840749076,1,1,1,0
49,9,6,s6_i16,1,smartphone_3G,Calib,0.3936502921552729,0,0.654947918133262,1,0,1,1
49,9,6,s6_i17,1,smartphone_3G,Calib,0.269331881838444,0,0.7637193613415642,1,1,0,0
49,9,6,s6_i18,1,smartphone_3G,Calib,0.29739173497967775,1,0.7191982985080431,1,1,0,1
49,9,6,s6_i19,1,smartphone_3G,Calib,0.48483900896066257,0,0.5844049447544586,1,1,0,0
49,9,6,s6_i20,1,smartphone_3G,Calib,0.3070018196665471,1,0.8064988476332231,1,1,0,1
49,9,6,s6_i21,1,smartphone_3G,Calib,0.17298813522419787,1,0.7560536278788623,1,1,1,1
49,9,6,s6_i22,1,smartphone_3G,Calib,0.11841092511423709,0,0.6496170051257227,1,1,0,0
49,9,6,s6_i23,1,smartphone_3G,Calib,0.13392723975404738,0,0.589558859009793,1,1,0,0
49,9,6,s6_i24,1,smartphone_3G,Calib,0.17745694472275278,0,0.7031883990271538,1,0,1,1
49,9,6,s6_i25,1,smartphone_3G,Calib,0.21460546901107824,1,0.7541734434663185,1,1,0,1
49,9,6,s6_i26,1,smartphone_3G,Calib,0.38235293756734423,0,0.7067546486144481,1,1,1,0
49,9,6,s6_i27,1,smartphone_3G,Calib,0.38550585546574784,0,0.6533811776926545,1,1,0,0
49,9,6,s6_i28,1,smartphone_3G,Calib,0.25441188496635875,1,0.6603604472392828,1,1,1,1
49,9,6,s6_i29,1,smartphone_3G,Calib,0.5010105881005953,1,0.4817440998717224,0,0,1,0
49,9,6,s6_i30,1,smartphone_3G,Calib,0.1275505370666659,0,0.6358386898474183,1,1,0,0
49,9,6,s6_i31,1,smartphone_3G,Calib,0.3919897180583153,1,0.5117646587891959,1,1,0,1
49,9,6,s6_i32,1,smartphone_3G,Calib,0.3419954391527031,0,0.6499424892823524,1,0,1,1
49,9,6,s6_i33,1,smartphone_3G,Calib,0.2630806287992749,1,0.7305024704924764,1,1,1,1
49,9,6,s6_i34,1,smartphone_3G,Calib,0.6480930828959841,1,0.580571831865943,1,1,1,1
49,9,6,s6_i35,1,smartphone_3G,Calib,0.2679732840326121,0,0.6801252654087263,1,1,0,0
49,9,6,s6_i36,1,smartphone_3G,Calib,0.45830162820269293,1,0.6336381388198259,1,0,1,0
49,9,6,s6_i37,1,smartphone_3G,Calib,0.45150104186341433,0,0.5953876130806484,1,1,0,0
49,9,6,s6_i38,1,smartphone_3G,Calib,0.17311353322040124,0,0.5880066003412807,1,1,0,0
49,9,6,s6_i39,1,smartphone_3G,Calib,0.28202597945618324,0,0.8647532048360138,1,1,0,0
49,9,7,s7_i0,1,smartphone_3G,Rationale,0.3737602308746597,1,0.646283079836811,1,1,0,1
49,9,7,s7_i1,1,smartphone_3G,Rationale,0.5627004093374463,1,0.6087963977623637,1,1,1,1
49,9,7,s7_i2,1,smartphone_3G,Rationale,0.1492253000217091,0,0.6747004710811957,1,1,0,0
49,9,7,s7_i3,1,smartphone_3G,Rationale,0.3669114184065363,0,0.6781120831542828,1,0,1,1
49,9,7,s7_i4,1,smartphone_3G,Rationale,0.4931700152471501,1,0.6156427519562487,1,1,0,1
49,9,7,s7_i5,1,smartphone_3G,Rationale,0.5681701758389924,0,0.5581198387898674,1,0,1,1
49,9,7,s7_i6,1,smartphone_3G,Rationale,0.47501333124516276,0,0.6439361736080296,1,1,0,0
49,9,7,s7_i7,1,smartphone_3G,Rationale,0.121672892218127,0,0.6590363244802029,1,1,0,0
49,9,7,s7_i8,1,smartphone_3G,Rationale,0.3851716553593099,1,0.5590759827798715,1,1,0,1
49,9,7,s7_i9,1,smartphone_3G,Rationale,0.24561848058255573,1,0.6985032828586328,1,1,0,1
49,9,7,s7_i10,1,smartphone_3G,Rationale,0.28155397138366295,1,0.6302088291434937,1,1,0,1
49,9,7,s7_i11,1,smartphone_3G,Rationale,0.27964214242935964,1,0.5472582728238858,1,1,0,1
49,9,7,s7_i12,1,smartphone_3G,Rationale,0.647120758544439,1,0.6549963827069649,1,1,0,1
49,9,7,s7_i13,1,smartphone_3G,Rationale,0.3178781783722682,0,0.7053547444421265,1,1,1,0
49,9,7,s7_i14,1,smartphone_3G,Rationale,0.45861830649924384,0,0.7256020183337536,1,0,1,1
49,9,7,s7_i15,1,smartphone_3G,Rationale,0.4317782014162016,0,0.570469554117239,1,1,1,0
49,9,7,s7_i16,1,smartphone_3G,Rationale,0.20568230266359455,0,0.7969303588717356,1,1,0,0
49,9,7,s7_i17,1,smartphone_3G,Rationale,0.06239687796383338,0,0.6723121585733784,1,1,0,0
49,9,7,s7_i18,1,smartphone_3G,Rationale,0.1438106723769939,0,0.7828362201826508,1,1,0,0
49,9,7,s7_i19,1,smartphone_3G,Rationale,0.33603645815949623,1,0.7740873233254454,1,1,0,1
49,9,7,s7_i20,1,smartphone_3G,Rationale,0.196795119572602,1,0.6657206033028479,1,1,1,1
49,9,7,s7_i21,1,smartphone_3G,Rationale,0.4399050178173179,1,0.6148010365354206,1,0,1,0
49,9,7,s7_i22,1,smartphone_3G,Rationale,0.02253154734547891,0,0.7830760503834804,1,1,0,0
49,9,7,s7_i23,1,smartphone_3G,Rationale,0.0794442194314841,0,0.7187410810979667,1,1,0,0
49,9,7,s7_i24,1,smartphone_3G,Rationale,0.10635045349349653,1,0.8861035135085696,1,1,0,1
49,9,7,s7_i25,1,smartphone_3G,Rationale,0.34796621783235776,0,0.7922314602598605,1,1,1,0
49,9,7,s7_i26,1,smartphone_3G,Rationale,0.3514222490998392,0,0.6682820508497156,1,1,1,0
49,9,7,s7_i27,1,smartphone_3G,Rationale,0.40196167749118483,0,0.7388167252547754,1,1,1,0
49,9,7,s7_i28,1,smartphone_3G,Rationale,0.15322299386052143,1,0.5806707748285004,1,1,0,1
49,9,7,s7_i29,1,smartphone_3G,Rationale,0.07850800799138384,1,0.7872607044450343,1,1,1,1
49,9,7,s7_i30,1,smartphone_3G,Rationale,0.49068376545705733,1,0.6850518715526384,1,1,0,1
49,9,7,s7_i31,1,smartphone_3G,Rationale,0.19326055875013026,0,0.6526843372606157,1,1,0,0
49,9,7,s7_i32,1,smartphone_3G,Rationale,0.35697138057726685,1,0.6641463785494168,1,1,0,1
49,9,7,s7_i33,1,smartphone_3G,Rationale,0.207478890973498,1,0.6758170445366619,1,1,0,1
49,9,7,s7_i34,1,smartphone_3G,Rationale,0.05103256872540482,0,0.9167346605153226,1,1,0,0
49,9,7,s7_i35,1,smartphone_3G,Rationale,0.699841809484592,0,0.5966950420274071,1,1,1,0
49,9,7,s7_i36,1,smartphone_3G,Rationale,0.40461801522266316,0,0.794947226268957,1,1,0,0
49,9,7,s7_i37,1,smartphone_3G,Rationale,0.5067168087486089,1,0.5186029923936554,1,1,0,1
49,9,7,s7_i38,1,smartphone_3G,Rationale,0.2913725417785302,1,0.7167650627832393,1,1,0,1
49,9,7,s7_i39,1,smartphone_3G,Rationale,0.31028234663175613,0,0.599915968098363,1,1,0,0
49,9,8,s8_i0,1,smartphone_3G,Rationale,0.24284121610186163,0,0.6340477660532863,1,1,0,0
49,9,8,s8_i1,1,smartphone_3G,Rationale,0.3590564606203547,1,0.5692993522150017,1,1,0,1
49,9,8,s8_i2,1,smartphone_3G,Rationale,0.22828406743036275,1,0.7067672682097264,1,1,1,1
49,9,8,s8_i3,1,smartphone_3G,Rationale,0.3328089017157258,0,0.7642252621504831,1,1,0,0
49,9,8,s8_i4,1,smartphone_3G,Rationale,0.2898029497536577,0,0.6207674157638075,1,1,0,0
49,9,8,s8_i5,1,smartphone_3G,Rationale,0.1300646088443659,0,0.6958914207651198,1,1,1,0
49,9,8,s8_i6,1,smartphone_3G,Rationale,0.5928268630683553,1,0.7370254157732681,1,0,1,0
49,9,8,s8_i7,1,smartphone_3G,Rationale,0.023345819779873062,0,0.8483110859107259,1,1,1,0
49,9,8,s8_i8,1,smartphone_3G,Rationale,0.33909474458945404,0,0.6750919718179619,1,1,0,0
49,9,8,s8_i9,1,smartphone_3G,Rationale,0.2152158269527466,1,0.6083112124209551,1,0,1,0
49,9,8,s8_i10,1,smartphone_3G,Rationale,0.21757341047044712,1,0.7246146238125435,1,1,0,1
49,9,8,s8_i11,1,smartphone_3G,Rationale,0.17567165299755783,1,0.632570375669021,1,0,1,0
49,9,8,s8_i12,1,smartphone_3G,Rationale,0.15287246122284048,0,0.7778353229512024,1,1,0,0
49,9,8,s8_i13,1,smartphone_3G,Rationale,0.08977418439786228,0,0.7027269297262264,1,0,1,1
49,9,8,s8_i14,1,smartphone_3G,Rationale,0.3063562852335851,0,0.6458718354540257,1,1,0,0
49,9,8,s8_i15,1,smartphone_3G,Rationale,0.4139842906225704,1,0.6526644454044848,1,1,1,1
49,9,8,s8_i16,1,smartphone_3G,Rationale,0.24272988224790062,0,0.6713696189994691,1,1,1,0
49,9,8,s8_i17,1,smartphone_3G,Rationale,0.20454539639420488,0,0.7697012970584362,1,1,0,0
49,9,8,s8_i18,1,smartphone_3G,Rationale,0.13993814216930106,1,0.7934575994785633,1,1,0,1
49,9,8,s8_i19,1,smartphone_3G,Rationale,0.22468197205337676,1,0.7091617143692747,1,0,1,0
49,9,8,s8_i20,1,smartphone_3G,Rationale,0.27662280529174166,0,0.6611264917520264,1,1,0,0
49,9,8,s8_i21,1,smartphone_3G,Rationale,0.251819600396254,0,0.7287753553822955,1,1,1,0
49,9,8,s8_i22,1,smartphone_3G,Rationale,0.40682395791075915,0,0.5604570627076911,1,0,1,1
49,9,8,s8_i23,1,smartphone_3G,Rationale,0.24340816126435744,0,0.6966966148532501,1,1,0,0
49,9,8,s8_i24,1,smartphone_3G,Rationale,0.5514248251651406,1,0.6433915654251858,1,1,0,1
49,9,8,s8_i25,1,smartphone_3G,Rationale,0.4780886576034217,1,0.6712544748532907,1,0,1,0
49,9,8,s8_i26,1,smartphone_3G,Rationale,0.1878564502816697,0,0.6746345254575745,1,1,1,0
49,9,8,s8_i27,1,smartphone_3G,Rationale,0.32843287202636123,1,0.7229103359243662,1,1,0,1
49,9,8,s8_i28,1,smartphone_3G,Rationale,0.1685912582578662,1,0.8493834936462891,1,1,0,1
49,9,8,s8_i29,1,smartphone_3G,Rationale,0.23663106314682472,0,0.6974523313288283,1,1,0,0
49,9,8,s8_i30,1,smartphone_3G,Rationale,0.21002742268034602,0,0.6630381514319681,1,0,1,1
49,9,8,s8_i31,1,smartphone_3G,Rationale,0.341869745307399,1,0.5494513315113629,1,1,1,1
49,9,8,s8_i32,1,smartphone_3G,Rationale,0.08162722793405114,0,0.7131183466989037,1,1,0,0
49,9,8,s8_i33,1,smartphone_3G,Rationale,0.05287842558348579,1,0.4873312700390023,0,0,1,0
49,9,8,s8_i34,1,smartphone_3G,Rationale,0.10540305166711172,0,0.7803521563318884,1,1,0,0
49,9,8,s8_i35,1,smartphone_3G,Rationale,0.17686775446272834,0,0.7026125111116152,1,1,0,0
49,9,8,s8_i36,1,smartphone_3G,Rationale,0.3442012339850074,0,0.6031951257688337,1,1,0,0
49,9,8,s8_i37,1,smartphone_3G,Rationale,0.1916702634703399,1,0.665792969281717,1,1,0,1
49,9,8,s8_i38,1,smartphone_3G,Rationale,0.31510865357743784,1,0.5743924753403848,1,1,0,1
49,9,8,s8_i39,1,smartphone_3G,Rationale,0.04162421218234538,0,0.69056062895927,1,1,0,0
49,9,9,s9_i0,1,smartphone_3G,Rationale,0.1486244634183505,1,0.6672445936286571,1,1,0,1
49,9,9,s9_i1,1,smartphone_3G,Rationale,0.22476828394723108,0,0.7463652948357316,1,1,0,0
49,9,9,s9_i2,1,smartphone_3G,Rationale,0.2922869849792831,1,0.7731777600831193,1,1,0,1
49,9,9,s9_i3,1,smartphone_3G,Rationale,0.5313509536565363,0,0.683505092096357,1,1,0,0
49,9,9,s9_i4,1,smartphone_3G,Rationale,0.3562055902036161,0,0.815988420822751,1,1,1,0
49,9,9,s9_i5,1,smartphone_3G,Rationale,0.11024265272900824,1,0.830783548930565,1,1,0,1
49,9,9,s9_i6,1,smartphone_3G,Rationale,0.03153572542656625,1,0.551723989497598,1,1,0,1
49,9,9,s9_i7,1,smartphone_3G,Rationale,0.24725277541978788,1,0.6249827422184442,1,1,0,1
49,9,9,s9_i8,1,smartphone_3G,Rationale,0.4867863917920347,1,0.5401042713514749,1,1,1,1
49,9,9,s9_i9,1,smartphone_3G,Rationale,0.2921587001552562,0,0.6367046329797194,1,1,0,0
49,9,9,s9_i10,1,smartphone_3G,Rationale,0.35156396237944454,1,0.6395217689729431,1,1,1,1
49,9,9,s9_i11,1,smartphone_3G,Rationale,0.11994561901761956,0,0.6580226544276321,1,1,0,0
49,9,9,s9_i12,1,smartphone_3G,Rationale,0.48058700409671284,0,0.6346682683528112,1,0,1,1
49,9,9,s9_i13,1,smartphone_3G,Rationale,0.5345063457550836,1,0.6481701898740103,1,1,0,1
49,9,9,s9_i14,1,smartphone_3G,Rationale,0.7763179383585849,0,0.7570990819472841,1,1,0,0
49,9,9,s9_i15,1,smartphone_3G,Rationale,0.042552345230749945,1,0.7158023038669393,1,1,0,1
49,9,9,s9_i16,1,smartphone_3G,Rationale,0.04397801698066632,0,0.8050072530529593,1,1,0,0
49,9,9,s9_i17,1,smartphone_3G,Rationale,0.09452651551256568,0,0.7351935294943004,1,1,0,0
49,9,9,s9_i18,1,smartphone_3G,Rationale,0.15194091821977193,0,0.8065713430499815,1,0,1,1
49,9,9,s9_i19,1,smartphone_3G,Rationale,0.05883189609099498,0,0.7007819356667533,1,1,0,0
49,9,9,s9_i20,1,smartphone_3G,Rationale,0.3973136384446057,0,0.6494751861812283,1,0,1,1
49,9,9,s9_i21,1,smartphone_3G,Rationale,0.3299181345676375,1,0.6317472826755259,1,1,0,1
49,9,9,s9_i22,1,smartphone_3G,Rationale,0.16030738430661745,1,0.6264256197915182,1,1,1,1
49,9,9,s9_i23,1,smartphone_3G,Rationale,0.39994825245740945,0,0.6522262909911908,1,1,1,0
49,9,9,s9_i24,1,smartphone_3G,Rationale,0.5488259683741495,0,0.5335736657333086,1,1,1,0
49,9,9,s9_i25,1,smartphone_3G,Rationale,0.3584310237577318,0,0.6335379195994173,1,1,1,0
49,9,9,s9_i26,1,smartphone_3G,Rationale,0.3537303343393412,0,0.6187008927412307,1,0,1,1
49,9,9,s9_i27,1,smartphone_3G,Rationale,0.24444760101804514,1,0.5976490881106592,1,1,0,1
49,9,9,s9_i28,1,smartphone_3G,Rationale,0.15981829157198538,1,0.5515301742811471,1,0,1,0
49,9,9,s9_i29,1,smartphone_3G,Rationale,0.32415950316382136,0,0.7489671108054385,1,1,0,0
49,9,9,s9_i30,1,smartphone_3G,Rationale,0.04277602116609719,1,0.7935403209719917,1,0,1,0
49,9,9,s9_i31,1,smartphone_3G,Rationale,0.4124635268993157,0,0.700001344665176,1,1,0,0
49,9,9,s9_i32,1,smartphone_3G,Rationale,0.1709043509056775,0,0.6997399710684745,1,1,0,0
49,9,9,s9_i33,1,smartphone_3G,Rationale,0.22492495697393386,0,0.7479153984382604,1,1,0,0
49,9,9,s9_i34,1,smartphone_3G,Rationale,0.027350114093221817,0,0.7052403033922195,1,1,0,0
49,9,9,s9_i35,1,smartphone_3G,Rationale,0.37623725597078345,0,0.8152653295089192,1,1,0,0
49,9,9,s9_i36,1,smartphone_3G,Rationale,0.37462759058759737,0,0.7550090418378895,1,1,0,0
49,9,9,s9_i37,1,smartphone_3G,Rationale,0.12758586746858627,0,0.6587663951265322,1,1,1,0
49,9,9,s9_i38,1,smartphone_3G,Rationale,0.20162346723805263,1,0.6453204802957004,1,1,0,1
49,9,9,s9_i39,1,smartphone_3G,Rationale,0.2856213836812678,1,0.5527813793168944,1,0,1,0
49,9,10,s10_i0,1,smartphone_3G,None,0.49351719927342635,0,0.784149151530122,1,1,0,0
49,9,10,s10_i1,1,smartphone_3G,None,0.28585818705136723,1,0.8094961611113234,1,1,0,1
49,9,10,s10_i2,1,smartphone_3G,None,0.13070547208734232,0,0.7447095728693338,1,1,0,0
49,9,10,s10_i3,1,smartphone_3G,None,0.20499898296895644,0,0.584675689706515,1,1,0,0
49,9,10,s10_i4,1,smartphone_3G,None,0.162465767608913,1,0.6330671119440341,1,1,0,1
49,9,10,s10_i5,1,smartphone_3G,None,0.2686235496239839,0,0.7158420030829182,1,1,0,0
49,9,10,s10_i6,1,smartphone_3G,None,0.6572373119375934,0,0.7191543425400814,1,1,0,0
49,9,10,s10_i7,1,smartphone_3G,None,0.24700020366188277,0,0.6676514419871069,1,1,0,0
49,9,10,s10_i8,1,smartphone_3G,None,0.5910618580466932,1,0.6257696450268062,1,1,1,1
49,9,10,s10_i9,1,smartphone_3G,None,0.7007827385032895,1,0.5757097668081952,1,1,0,1
49,9,10,s10_i10,1,smartphone_3G,None,0.4336615067751023,1,0.8117841595626103,1,1,0,1
49,9,10,s10_i11,1,smartphone_3G,None,0.2515876515487021,0,0.6110218297823112,1,1,0,0
49,9,10,s10_i12,1,smartphone_3G,None,0.49515893654318194,1,0.6436163539227422,1,0,1,0
49,9,10,s10_i13,1,smartphone_3G,None,0.5831418175981773,0,0.6058950989767506,1,1,1,0
49,9,10,s10_i14,1,smartphone_3G,None,0.10043033103998728,1,0.7780372234254874,1,1,0,1
49,9,10,s10_i15,1,smartphone_3G,None,0.3268769759423632,1,0.6966073747476604,1,0,1,0
49,9,10,s10_i16,1,smartphone_3G,None,0.289559812074951,1,0.7033372215969642,1,1,1,1
49,9,10,s10_i17,1,smartphone_3G,None,0.15907495566324426,0,0.7740496677923625,1,1,0,0
49,9,10,s10_i18,1,smartphone_3G,None,0.13715527457061313,0,0.7054501813495241,1,1,0,0
